250,250,75,-29,-
251,251,75,-28,-
252,252,75,-28,-
253,253,75,-28,-
254,254,75,-28,-
255,255,75,-28,-
256,256,68,-42,-
257,257,68,-43,-
258,258,67,-44,-
259,259,66,-45,-
260,260,65,-46,-
261,261,60,-53,-
262,262,55,-58,-
263,263,50,-63,-
264,264,45,-66,-
265,265,45,-66,-
266,266,46,-65,-
267,267,47,-65,-
268,268,47,-65,-
269,269,46,-66,-
270,270,43,-68,-
271,271,39,-70,-
272,272,36,-72,-
273,273,32,-73,-
274,274,28,-75,-
275,275,24,-76,-
276,276,21,-77,-
277,277,17,-78,-
278,278,13,-79,-
279,279,10,-79,-
280,280,6,-80,-
281,281,3,-80,-
282,282,0,-80,-
283,283,-3,-80,-
284,284,-5,-80,-
285,285,-7,-80,-
286,286,-9,-80,-
287,287,-10,-79,-
288,288,-11,-79,-
289,289,-13,-79,-
290,290,-12,-79,-
291,291,-11,-79,-
292,292,-11,-79,-
293,293,-11,-79,-
294,294,-12,-79,-
295,295,-13,-79,-
296,296,-13,-79,-
297,297,-14,-79,-
298,298,-12,-79,-
299,299,-10,-79,-
300,300,-7,-80,-
301,301,-4,-80,-
302,302,-1,-80,-
303,303,0,-80,-
304,304,1,-80,-
305,305,3,-80,-
306,306,4,-80,-
307,307,6,-80,-
308,308,9,-80,-
309,309,11,-79,-
310,310,14,-79,-
311,311,0,0,-
312,312,0,0,-
313,313,0,0,-
314,314,0,0,-
